,text,label
707,use customer service technical support give answer vaguely relate problem,ISSUE
708,emailinc time get nowhere,ISSUE
709,largest technical software company world,NOTISSUE
710,have no technical support,ISSUE
711,worthless product horrible customer service,ISSUE
712,unable access internet,ISSUE
713,no problem system become slow,ISSUE
714,customer service phone number not user guide bury webster,ISSUE
715,reputation become exasperate script suggestion not resolve problem,ISSUE
716,feel bite fleece overprice subscription renewal year,ISSUE
717,decide give try,NOTISSUE
718,installation go smoothly seem fine,NOTISSUE
719,stall blank screen right window,ISSUE
720,hang forever,ISSUE
721,well present,NOTISSUE
722,easy follow along easy revisit previous lesson,NOTISSUE
723,video illustrate fretboard help see hear song be play,NOTISSUE
724,not lot depth material,ISSUE
725,sing be slight destruction sometimes,ISSUE
726,material song not be everyone like,ISSUE
727,have find music book useful,NOTISSUE
728,probably not recommend be source learn guitar,ISSUE
729,like new look,NOTISSUE
730,i have problem make transition,ISSUE
731,look create doom half life 2 not recommend program,ISSUE
732,want make advance fps game simple pong game recommend dark basic,NOTISSUE
733,dark basic professional probably capable create kind game come with,NOTISSUE
734,have deal bad customer service,ISSUE
735,dark basic make manipulate d data extremely easy,NOTISSUE
736,have program yourself scratch,ISSUE
737,recommend,NOTISSUE
738,software easy install easy use,NOTISSUE
739,wonderful software,NOTISSUE
740,buy cd,NOTISSUE
741,do not waste money subscription merriam webster webster,ISSUE
742,software user friendly,NOTISSUE
743,superb,NOTISSUE
744,try medical dictionary,NOTISSUE
745,surprise find offer option strip code,NOTISSUE
746,compare old earlier version offer major improvement,NOTISSUE
747,evolution,NOTISSUE
748,do offer major improvement flexibility previous version,NOTISSUE
749,good,NOTISSUE
750,simple easy use user friendly accurate pronunciation,NOTISSUE
751,horribly bad,ISSUE
752,good able tweak dozen standard compliance,NOTISSUE
753,default thing not set up do take learn,ISSUE
754,move p100 fairly advance feature,NOTISSUE
755,anyhow have call para professional version,NOTISSUE
756,have way flexibility functionality version,NOTISSUE
757,go bye bye,ISSUE
758,please product,NOTISSUE
759,have trial version instal computer buy it,NOTISSUE
760,have do enter code box,NOTISSUE
761,easy,NOTISSUE
762,glad able install one computer,NOTISSUE
763,today best office suite microsoft have own,NOTISSUE
764,easy use excellent result,NOTISSUE
765,great sw,NOTISSUE
766,easy learn,NOTISSUE
767,have good graphic,NOTISSUE
768,help visualize space,NOTISSUE
769,see d,NOTISSUE
770,have configure do,ISSUE
771,difficult change room be house overall style start give design,ISSUE
772,recently buy version,NOTISSUE
773,instal software,NOTISSUE
774,operate well old personal computer,NOTISSUE
775,run lot faster,NOTISSUE
776,access corporate entrant,NOTISSUE
777,awesome,NOTISSUE
778,give whirl,NOTISSUE
779,have buy product again,NOTISSUE
780,five star them,NOTISSUE
781,great company deal,NOTISSUE
782,agree window improve thier product,ISSUE
783,linx not user friendly,ISSUE
784,compatibility issue kill unix linx,ISSUE
785,unix far stable,NOTISSUE
786,have access cd version,NOTISSUE
787,like,NOTISSUE
788,work well me,NOTISSUE
789,usually go disc want attempt,NOTISSUE
790,lot cd,NOTISSUE
791,great program child learn difference,NOTISSUE
792,fun excellent way learn math,NOTISSUE
793,child love do too,NOTISSUE
794,fun way keep brain work,NOTISSUE
795,marvelous,NOTISSUE
796,memory improvement software marvelous,NOTISSUE
797,help improve memory provide motivate game,NOTISSUE
798,highly recommend,NOTISSUE
799,great,NOTISSUE
800,love software,NOTISSUE
801,word new disturb get high score,ISSUE
802,have symantec customer year,NOTISSUE
803,year product get better better,NOTISSUE
804,not use product purpose,NOTISSUE
805,anti virus find problem personal computer fix you,NOTISSUE
806,anti virus clean unneeded file,NOTISSUE
807,roll back system certain date problem occur,ISSUE
808,good program beginner experience family historian,NOTISSUE
809,program joy use,NOTISSUE
810,design make thing simple user,NOTISSUE
811,program easy use interface,NOTISSUE
812,no problem far better feature,NOTISSUE
813,definately worth it,NOTISSUE
814,problem have bigger harddrive do take lot space,ISSUE
815,system crash,ISSUE
816,great product,NOTISSUE
817,software update source issue,ISSUE
818,minor problem well,ISSUE
819,actually totally unusable resolution,ISSUE
820,complete waste money,ISSUE
821,major issue photo image have poor,ISSUE
822,no number tech support,ISSUE
823,have have issue month have not transfer tech support person,ISSUE
824,call phone tell support person call you never happen,ISSUE
825,offer email support do nitrite back,ISSUE
826,look great,NOTISSUE
827,have patient software,ISSUE
828,not provide support installation,ISSUE
829,software update source issue,ISSUE
830,easy language sixteen useful,NOTISSUE
831,find be helpful get rusty,NOTISSUE
832,problem hard make,ISSUE
833,sound not clear,ISSUE
834,record speaker do not bother slow give chance understand repeat say,ISSUE
835,like listen actual french speaker,NOTISSUE
836,bad actually want learn pronounce say,ISSUE
837,totally useless do not know basic french grammar,ISSUE
838,try use product learn become nightmare,ISSUE
839,do have version word phrase make easier sound out,NOTISSUE
840,unfortunately basic japanese grammar japanese alphabet write japanese,ISSUE
841,not click have sound you,ISSUE
842,have no clue sound out,ISSUE
843,click sound,NOTISSUE
844,teach nothing read language,ISSUE
845,have be familiar japanese order use product,ISSUE
846,experience product say get quickly,NOTISSUE
847,product useful,NOTISSUE
848,probably have stop,ISSUE
849,want learn language look book cassette cd,NOTISSUE
850,give no star,ISSUE
851,waste,ISSUE
852,interface underwhelming,ISSUE
853,need guess,ISSUE
854,worse,ISSUE
855,no menu bar help take guess work program,ISSUE
856,have language backwards,ISSUE
857,suppose read right leave the opposite cd have leave right,ISSUE
858,poor effort,ISSUE
859,not find it,ISSUE
860,absolutely nothing installation cd,ISSUE
861,consider bad start,ISSUE
862,soo disappoint,ISSUE
863,disappoint false advertise product,ISSUE
864,say blurb use sixteen language source language not possible,ISSUE
865,language suppose be cd,ISSUE
866,instal it unable find cd,ISSUE
867,have complete waste money,ISSUE
868,give star,NOTISSUE
869,choose language source,ISSUE
870,resell information learn limit computer knowledge,ISSUE
871,information net free,NOTISSUE
872,product exist one purpose steal,ISSUE
873,pathetic thief steal customer charge credit card eighty buck month permission,ISSUE
874,give one star,ISSUE
875,find extremely confuse,ISSUE
876,avoid,ISSUE
877,use energy talent make good product,NOTISSUE
878,worst company have felt entire life,ISSUE
879,guy work be ashamed,ISSUE
880,embarrassment company family,ISSUE
881,mugger steal face face,ISSUE
882,older no smarter,ISSUE
883,actually kind wish have one,NOTISSUE
884,do not know problem software,ISSUE
885,not think product easy use,ISSUE
886,regularly use number vary program visit logic audio miss office,NOTISSUE
887,im frustrate lack intuition steep learn curve software offer,ISSUE
888,unfortunately ten hour use manual read note program,ISSUE
889,be extremely carefully youse never use before,ISSUE
890,have difficulty demonstrate complex concept,ISSUE
891,advice this do notably it,NOTISSUE
892,be breeze well verse use,NOTISSUE
893,extremely difficult program grasp,ISSUE
894,have fork hard earn dollar it,ISSUE
895,be disappoint,ISSUE
896,glad pay money it,NOTISSUE
897,worst version be release,ISSUE
898,crash,ISSUE
899,not save mysterious reason,ISSUE
900,have have problem format document,ISSUE
901,simply fail recognize,ISSUE
902,have no problem,NOTISSUE
903,free software easier use,ISSUE
904,program secure,NOTISSUE
905,recommend product hand best one,NOTISSUE
906,good one,NOTISSUE
907,find not best software package world,ISSUE
908,cheap,NOTISSUE
909,note do right,ISSUE
910,gps system have redeem quality,NOTISSUE
911,navigation poor,ISSUE
912,use 1 00 mile trip,NOTISSUE
913,system repeat annoy problem,ISSUE
914,off route poor map,ISSUE
915,direct tithe wrong direction,ISSUE
916,look trustworthy guide unfamiliar area nott,ISSUE
917,product plain bad,ISSUE
918,summary product highly unusable,ISSUE
919,tire on,ISSUE
920,not worth time money,ISSUE
921,come on,NOTISSUE
922,map database strike nerve me,ISSUE
923,have map error,ISSUE
924,take one day find mountain problem,ISSUE
925,tell turn wrong direction road,ISSUE
926,send back refund,ISSUE
927,one confuse frustrate,ISSUE
928,do steven know old road,ISSUE
929,reason stuff significantly discount,ISSUE
930,definitely one worst product have buy,ISSUE
931,interface horrific unusable,ISSUE
932,horrible quality premium price,ISSUE
933,have wait longer,ISSUE
934,have improvement better look better comment,NOTISSUE
935,better functionality,NOTISSUE
936,basic function way worse,ISSUE
937,word document easy convert pdf,NOTISSUE
938,license issue,ISSUE
939,installation nightmare,ISSUE
940,system hang,ISSUE
941,endless error automatic update feature,ISSUE
942,new product activation make pain,ISSUE
943,clash standard security software,ISSUE
944,product disappointment,ISSUE
945,company embarrass mess,ISSUE
946,software not do expect,ISSUE
947,somewhat disappoint,ISSUE
948,discover not convert male four p music file mp file,ISSUE
949,not work computer,ISSUE
950,request help not get result,ISSUE
951,want return item get credit,ISSUE
952,work well,NOTISSUE
953,current model not process program available,ISSUE
954,delete package,ISSUE
955,work faster processor,NOTISSUE
956,feature look pretty cool,NOTISSUE
957,not give favorable rat time,ISSUE
958,do not waste money,ISSUE
959,have worth money,NOTISSUE
960,do notspend money get product,ISSUE
961,theme nice,NOTISSUE
962,far price,ISSUE
963,game gimmick,ISSUE
964,bore,ISSUE
965,hard figure use music converter photo stuff,ISSUE
966,not worth money,ISSUE
967,unfortunately disk get give error message,ISSUE
968,one hour hold time i get tech support,ISSUE
969,get error message,ISSUE
970,run computer not tv,ISSUE
971,need buy additional do burn software,ISSUE
972,dad run do player,NOTISSUE
973,ask money back,ISSUE
974,il on refuse le reimbursement,ISSUE
975,one live without,NOTISSUE
976,think be great product have,ISSUE
977,have good item,NOTISSUE
978,theme screen saver mediocre,ISSUE
979,like analog convertor much,NOTISSUE
980,program convert input digital format,NOTISSUE
981,do not convert mp format,ISSUE
982,song record slowly,ISSUE
983,definitely one worst product have bough,ISSUE
984,destroy system have format drive,ISSUE
985,warn,ISSUE
986,great,NOTISSUE
987,have no problem fireball,NOTISSUE
988,have no problem,NOTISSUE
989,staff answer question,NOTISSUE
990,excite get game,NOTISSUE
991,read previously write review,NOTISSUE
992,love spend time computer,NOTISSUE
993,game have fault,ISSUE
994,have listen review,ISSUE
995,game enjoyable,NOTISSUE
996,make play hard frustrate,ISSUE
997,game extremely clichy,ISSUE
998,idea great,NOTISSUE
999,ugly,ISSUE
1000,new notebook note receive mail,ISSUE
1001,wireless connection network,ISSUE
1002,not recommend product,ISSUE
1003,very very slow move aimless movie distress drift young man,ISSUE
1004,not sure lose flat character audience nearly half walk out,ISSUE
1005,attempt wariness black white clever camera angle movie disappoint become ridiculous act poor plot line non existent,ISSUE
1006,little music speak of,ISSUE
1007,rest movie lack art charm mean emptiness work guess empty,ISSUE
1008,waste two hour,ISSUE
1009,have average act main person low budget clearly see,ISSUE
1010,short film certainly pull no punch,ISSUE
1011,graphic far best game,ISSUE
1012,today graphic crap,ISSUE
1013,flick doom conception,ISSUE
1014,idea lame,ISSUE
1015,notte bite interest,ISSUE
1016,not confirm film be unfunny generic manage give away entire movie not exaggerate moment plot point joke tell trailer,ISSUE
1017,not funny,ISSUE
1018,talented carrell not save this,ISSUE
1019,story predictable lazy,ISSUE
1020,real effect work presence animal integration scene worst obvious blue green screen work have see,ISSUE
1021,cost much nottranslate quality sure,ISSUE
1022,negative insipid cause regret two hour life waste screen,ISSUE
1023,long whiny pointless,ISSUE
1024,disappoint movie,ISSUE
1025,one character totally annoy voice give feel fingernail chalkboard,ISSUE
1026,totally unnecessary train roller coaster scene,ISSUE
1027,absolutely no warmth charm scene character,ISSUE
1028,movie totally grate nerve,ISSUE
1029,performance not improve improvisation actor have twice worry about not deliver line well line good,ISSUE
1030,and honestly not good,ISSUE
1031,dialogue do normally follow one line another fit surround,ISSUE
1032,crackle unpredictable youthful energy honestly find hard follow concentrate meander badly,ISSUE
