id,text,label
2707,notgon now,NOTISSUE
2708,greasi unhealthi meal,ISSUE
2709,time last,ISSUE
2710,burger amaz,NOTISSUE
2711,similarli deliveri man not word apolog food minut late,ISSUE
2712,wai expens,ISSUE
2713,sure order dessert need pack to go tiramisu cannoli die for,NOTISSUE
2714,time notwait next,NOTISSUE
2715,bartend nice,NOTISSUE
2716,good tasti,NOTISSUE
2717,place thumb up wai up,NOTISSUE
2718,best place vega breakfast just check sat sun,NOTISSUE
2719,love authent mexican food want bunch interest delici meat choos from need try place,NOTISSUE
2720,terribl manag,NOTISSUE
2721,excel new restaur experienc frenchman,NOTISSUE
2722,zero star zero star,ISSUE
2723,great steak great side great wine amaz dessert,NOTISSUE
2724,worst martini ever,NOTISSUE
2725,steak shrimp opinion best entre gc,NOTISSUE
2726,opportun todai sampl amaz pizza,NOTISSUE
2727,wait thirti minut seat although vacant tabl folk wait,ISSUE
2728,yellowtail carpaccio melt mouth fresh,NOTISSUE
2729,nottri go empti,ISSUE
2730,no go eat potato found stranger hair it,ISSUE
2731,spici enough perfect actual,NOTISSUE
2732,night second time dine happi decid back,NOTISSUE
2733,not hello right you,ISSUE
2734,dessert bit strang,ISSUE
2735,boyfriend came time recent trip vega not pleas qualiti food servic,NOTISSUE
2736,recommend place wrong donut place,NOTISSUE
2737,nice ambianc,NOTISSUE
2738,recommend save room thi,NOTISSUE
2739,guess mayb went night disgrac,ISSUE
2740,howev recent experi particular locat not good,ISSUE
2741,know not like restaur all here,ISSUE
2742,avoid establish,ISSUE
2743,think restaur suffer not try hard enough,ISSUE
2744,tapa dish delici,NOTISSUE
2745,heart place,NOTISSUE
2746,salad bland vinegrett babi green heart palm,ISSUE
2747,felt disgust,ISSUE
2748,good time,NOTISSUE
2749,believ place great stop huge belli hanker sushi,NOTISSUE
2750,gener portion great tast,NOTISSUE
2751,place recommend place anyon,ISSUE
2752,server went forth time not ar help,ISSUE
2753,food delici,NOTISSUE
2754,hour serious,ISSUE
2755,consid theft,ISSUE
2756,eew locat need complet overhaul,ISSUE
2757,recent wit poor qualiti manag guest well,ISSUE
2758,wait wait wait,ISSUE
2759,came check regularli excel servic,NOTISSUE
2760,server super nice check time,NOTISSUE
2761,pizza tast old super chewi not good wai,NOTISSUE
2762,swung try deepli disappoint,ISSUE
2763,servic good compani better,NOTISSUE
2764,staff friendli effici,NOTISSUE
2765,servic fan quick serv nice folk,NOTISSUE
2766,boi sucker dry,ISSUE
2767,rate,NOTISSUE
2768,look authent thai food where,ISSUE
2769,steak 100 recommend,NOTISSUE
2770,pull car wait minut acknowledg,ISSUE
2771,great food great servic clean friendli set,NOTISSUE
2772,all assur back,NOTISSUE
2773,hate thing cheap qualiti black oliv,ISSUE
2774,breakfast perpar great beauti present giant slice toast lightli dust powder sugar,NOTISSUE
2775,kid plai area nasti,ISSUE
2776,great place eat in,NOTISSUE
2777,waitress friendli happi accomod vegan veggi option,NOTISSUE
2778,omg felt like eaten thai food dish,NOTISSUE
2779,extrem crumbi pretti tasteless,ISSUE
2780,pale color instead nice char flavor,ISSUE
2781,crouton tast homemad extra plu,NOTISSUE
2782,got home driest damn wing ever,ISSUE
2783,regular stop trip phoenix,NOTISSUE
2784,enjoi crema caf expand told friend best breakfast,NOTISSUE
2785,not good monei,ISSUE
2786,miss wish philadelphia,NOTISSUE
2787,got sit fairli fast but end wait minut place order minut food arriv,ISSUE
2788,best chees crisp town,NOTISSUE
2789,good valu great food great servic,NOTISSUE
2790,notask satisfi meal,NOTISSUE
2791,food good,NOTISSUE
2792,awesom,NOTISSUE
2793,want leav,ISSUE
2794,drive wai north scottsdal not bit disappoint,NOTISSUE
2795,not eat again,ISSUE
2796,the owner need quit soooooo cheap let wrap freak sandwich paper not on,ISSUE
2797,check place coupl year ago not impress,ISSUE
2798,chicken got definit reheat ok wedg cold soggi,ISSUE
2799,sorri not get food anytim soon,ISSUE
2800,absolut visit,NOTISSUE
2801,cow tongu cheek taco amaz,NOTISSUE
2802,friend not like bloodi mari,ISSUE
2803,despit hard rate busi actual rare star,ISSUE
2804,want experi good on,NOTISSUE
2805,not return,ISSUE
2806,chicken pho tast bland,ISSUE
2807,disappoint,ISSUE
2808,grill chicken tender yellow saffron season,NOTISSUE
2809,drive mean not want wait half hour food end go wait wait,ISSUE
2810,pretti awesom place,NOTISSUE
2811,ambienc perfect,NOTISSUE
2812,best luck rude non custom servic focus new manag,ISSUE
2813,grandmoth roast chicken better on,ISSUE
2814,ask multipl time wine list time ignor went hostess got myself,ISSUE
2815,staff super friendli help especi cool bring small boi babi,NOTISSUE
2816,star food gui blue shirt great vibe let eat,NOTISSUE
2817,roast beef sandwich tast good,NOTISSUE
2818,even drastic sick,ISSUE
2819,high qualiti chicken chicken caesar salad,NOTISSUE
2820,order burger rare came done,ISSUE
2821,promptli greet seat,NOTISSUE
2822,tri lunch madhous,ISSUE
2823,proven dead wrong sushi bar not qualiti great servic fast food impecc,NOTISSUE
2824,wait hour seat not greatest mood,ISSUE
2825,good joint,NOTISSUE
2826,macaron insan good,NOTISSUE
2827,not eat here,ISSUE
2828,waiter attent friendli inform,NOTISSUE
2829,mayb notcold somewhat edibl,ISSUE
2830,place lot promis fail deliv,ISSUE
2831,bad experi,ISSUE
2832,mistak,ISSUE
2833,food averag best,NOTISSUE
2834,great food,NOTISSUE
2835,notb go anytim soon,ISSUE
2836,disappoint order 35 big bai plater,ISSUE
2837,great place relax awesom burger beer,NOTISSUE
2838,perfect sit down famili meal friend,NOTISSUE
2839,not flavor them poorli construct,ISSUE
2840,patio seat comfort,NOTISSUE
2841,fri rice dry well,ISSUE
2842,hand favorit italian restaur,NOTISSUE
2843,scream legit book somethat pretti rare vega,NOTISSUE
2844,not fun experi,ISSUE
2845,atmospher great love duo violinist plai song request,NOTISSUE
2846,person love hummu pita baklava falafel baba ganoush it amaz eggplant,NOTISSUE
2847,conveni stai mgm,NOTISSUE
2848,owner super friendli staff courteou,NOTISSUE
2849,great,NOTISSUE
2850,eclect select,NOTISSUE
2851,sweet potato tot good onion ring perfect close had,NOTISSUE
2852,staff attent,NOTISSUE
2853,chef gener time even came twice pictur him,NOTISSUE
2854,owner work nobu place similar half price,NOTISSUE
2855,googl mediocr imagin smashburg pop up,ISSUE
2856,dont here,ISSUE
2857,promis notdisappoint,NOTISSUE
2858,sushi lover avoid place mean,ISSUE
2859,great doubl cheeseburg,NOTISSUE
2860,awesom servic food,NOTISSUE
2861,fantast neighborhood gem,NOTISSUE
2862,notwait back,NOTISSUE
2863,plantain worst tast,ISSUE
2864,great place highli recommend it,NOTISSUE
2865,servic slow not attent,ISSUE
2866,gave star then give star now,NOTISSUE
2867,staff spend time talk me,ISSUE
2868,dessert panna cotta amaz,NOTISSUE
2869,good food great atmospher 1,NOTISSUE
2870,damn good steak,NOTISSUE
2871,total brunch fail,ISSUE
2872,price reason flavor spot on sauc home made slaw not drench mayo,NOTISSUE
2873,decor nice piano music soundtrack pleasant,NOTISSUE
2874,steak amaz rge fillet relleno best seafood plate had,NOTISSUE
2875,good food good servic,NOTISSUE
2876,absolut amaz,NOTISSUE
2877,probabl notb back honest,ISSUE
2878,definit back,NOTISSUE
2879,sergeant pepper beef sandwich auju sauc excel sandwich well,NOTISSUE
2880,hawaiian breez mango magic pineappl delight smoothi tri far good,NOTISSUE
2881,went lunch servic slow,ISSUE
2882,place walk expect amaz quickli disappoint,ISSUE
2883,mortifi,ISSUE
2884,needless sai again,ISSUE
2885,anywai food definit not fill all price pai expect more,ISSUE
2886,chip came drip greas not edibl,ISSUE
2887,notreal impress strip steak,ISSUE
2888,go 2007 meal awesom,NOTISSUE
2889,server nice attent serv staff,NOTISSUE
2890,cashier friendli brought food me,NOTISSUE
2891,work hospit industri paradis vallei refrain recommend cibo longer,NOTISSUE
2892,atmospher fun,NOTISSUE
2893,not recommend other,ISSUE
2894,servic quick to go order like like it,NOTISSUE
2895,mean realli famou fish chip terribl,ISSUE
2896,said mouth belli pleas,NOTISSUE
2897,not thing,ISSUE
2898,thumb up,NOTISSUE
2899,read notgo there,ISSUE
2900,love grill pizza remind legit italian pizza,NOTISSUE
2901,pro larg seat area nice bar area great simpl drink menu best brick oven pizza homemad dough,NOTISSUE
2902,nice atmospher,NOTISSUE
2903,tonight elk filet special and suck,ISSUE
2904,bite hook,NOTISSUE
2905,order old classic new dish go time sore disappoint everyth,ISSUE
2906,cute quaint simpl honest,NOTISSUE
2907,chicken delici season perfect fry outsid moist chicken insid,NOTISSUE
2908,food great alwai compliment chef,NOTISSUE
2909,special thank dylan recommend order yummi tummi,NOTISSUE
2910,awesom select beer,NOTISSUE
2911,great food awesom servic,NOTISSUE
2912,nice thing ad gratuiti bill parti larger notexpect tip that,NOTISSUE
2913,fly appl juic fly,ISSUE
2914,han nan chicken tasti,NOTISSUE
2915,servic thought good,NOTISSUE
2916,food bare lukewarm sit wait server bring us,ISSUE
2917,ryan bar definit edinburgh establish notb revisit,ISSUE
2918,nicest chines restaur while,NOTISSUE
2919,overal like food servic,NOTISSUE
2920,serv indian naan bread hummu spici pine nut sauc world,NOTISSUE
2921,probabl come back notrecommend it,ISSUE
2922,friend pasta bad bare touch it,ISSUE
2923,try airport experi tasti food speedi friendli servic,NOTISSUE
2924,love decor chines calligraphi wall paper,NOTISSUE
2925,complain here,NOTISSUE
2926,restaur clean famili restaur feel it,NOTISSUE
2927,wai fri,ISSUE
2928,not sure long stood long begin feel awkwardli place,ISSUE
2929,open sandwich impress not good wai,ISSUE
2930,not back,ISSUE
2931,warm feel servic felt like guest special treat,NOTISSUE
2932,extens menu provid lot option breakfast,NOTISSUE
2933,order vegetarian menu dinner wide arrai option choos from,NOTISSUE
2934,watch price inflat portion smaller manag attitud grow rapidli,ISSUE
2935,wonder lil tapa ambienc feel warm fuzzi insid,NOTISSUE
2936,got enjoi seafood salad fabul vinegrett,NOTISSUE
2937,wonton thin not thick chewi melt mouth,NOTISSUE
2938,level spici perfect spice notov whelm soup,NOTISSUE
2939,sat right time server fantast,NOTISSUE
2940,main thing notenjoi crowd older crowd mid 30 up,ISSUE
2941,town definit spot hit again,NOTISSUE
2942,wait minut drink longer arepa,ISSUE
2943,great place eat,NOTISSUE
2944,jalapeno bacon soooo good,NOTISSUE
2945,servic poor that nice,ISSUE
2946,food good servic good price good,NOTISSUE
2947,place not clean food stale,ISSUE
2948,chicken dish ok beef like shoe leather,ISSUE
2949,servic bad,ISSUE
2950,happi here,NOTISSUE
2951,tast like dirt,ISSUE
2952,place phoenix defin,NOTISSUE
2953,block amaz,NOTISSUE
2954,close hous low kei non fanci afford price good food,NOTISSUE
2955,hot sour egg flower soup absolut star,NOTISSUE
2956,sashimi poor qualiti soggi tasteless,ISSUE
2957,great time famili dinner sundai night,NOTISSUE
2958,food not tasti all not real tradit hunan style,ISSUE
2959,bother me slow servic,ISSUE
2960,flair bartend absolut amaz,NOTISSUE
2961,frozen margarita wai sugari tast,ISSUE
2962,good order twice,NOTISSUE
2963,nutshel restaraunt smell like combin dirti fish market sewer,ISSUE
2964,girlfriend veal bad,ISSUE
2965,unfortun not good,ISSUE
2966,pretti satifi experi,NOTISSUE
2967,join club awesom offer email,NOTISSUE
2968,perfect me like beer ic cold case colder,NOTISSUE
2969,bland flavorless good wai describ bare tepid meat,ISSUE
2970,chain fan of beat place easili,ISSUE
2971,nacho have,NOTISSUE
2972,not come back,ISSUE
2973,nothav word place pretti well,NOTISSUE
2974,staff super nice quick crazi crowd downtown juri lawyer court staff,NOTISSUE
2975,great atmospher friendli fast servic,NOTISSUE
2976,receiv pita huge lot meat thumb there,NOTISSUE
2977,food arriv meh,ISSUE
2978,pai 7 85 hot dog fri look like came kid meal wienerschnitzel not idea good meal,ISSUE
2979,classic main lobster roll fantast,NOTISSUE
2980,brother law work mall at dai guess sick night too,ISSUE
2981,good go review place twice herea tribut place tribut event held night,NOTISSUE
2982,chip salsa good salsa fresh,NOTISSUE
2983,place great,NOTISSUE
2984,mediocr food,ISSUE
2985,insid impress place,NOTISSUE
2986,super pissd,ISSUE
2987,servic super friendli,NOTISSUE
2988,sad littl veget overcook,ISSUE
2989,place nice surpris,NOTISSUE
2990,golden crispi delici,NOTISSUE
2991,high hope place burger cook charcoal grill unfortun tast fell flat wai flat,ISSUE
2992,eat bruschetta dai devin,NOTISSUE
2993,not singl employe came need water refil final serv food,ISSUE
2994,lastli mozzarella stick best thing order,NOTISSUE
2995,time came amaz experi,NOTISSUE
2996,server neglig need feel unwelcom not suggest place,ISSUE
2997,servic terribl though,ISSUE
2998,place overpr not consist boba overpr,ISSUE
2999,pack,ISSUE
3000,dessert yummi,NOTISSUE
3001,spend monei time place els,ISSUE
3002,food notgood,ISSUE
3003,tell peopl awesom duck wa,NOTISSUE
3004,food averag,ISSUE
3005,ambianc notmuch better,ISSUE
3006,overpr get,ISSUE
3007,vomit bathroom mid lunch,ISSUE
3008,kept look time soon minut food,ISSUE
3009,notlik it,ISSUE
3010,appetit instantli gone,ISSUE
3011,impress place notclos down,NOTISSUE
3012,hell,ISSUE
3013,server suck wait correct server heimer suck,ISSUE
3014,not hard decent hamburg,ISSUE
3015,present food aw,ISSUE
3016,nottel disappoint wa,ISSUE
3017,happen pretti off put,NOTISSUE
3018,del taco pretti nasti,ISSUE
3019,avoid possibl,ISSUE
3020,avoid place stai mirag,ISSUE
3021,rave review notwait eat,NOTISSUE
3022,disappoint,ISSUE
3023,disappoint blame need place door,ISSUE
3024,con spotti servic,ISSUE
3025,fri not hot burger,ISSUE
3026,want like place,ISSUE
3027,came cold,ISSUE
3028,ambianc not feel like buffet set,ISSUE
3029,bad,ISSUE
3030,notboth come here,ISSUE
3031,equal aw,ISSUE
3032,place lack style,ISSUE
3033,notb go back,ISSUE
3034,waaaaaayyyyyyyyyi rate sai,ISSUE
3035,probabl not hurri back,ISSUE
3036,not apolog bad food anyth,ISSUE
3037,husband said rude,ISSUE
3038,food came out disappoint ensu,ISSUE
3039,slow seat reserv,ISSUE
3040,real disappoint waiter,ISSUE
3041,disappoint,ISSUE
3042,time eat here care teamwork profession degre,NOTISSUE
3043,veri sad,ISSUE
3044,place disgust,ISSUE
3045,notb return,ISSUE
3046,chip sal amaz,NOTISSUE
3047,new fav vega buffet spot,NOTISSUE
3048,overal great experi,NOTISSUE
3049,spend monei elsewher,ISSUE
3050,disappoint experi,ISSUE
3051,servic extrem slow,ISSUE
3052,aw servic,ISSUE
3053,notev again,ISSUE
3054,season fruit fresh white peach pure,NOTISSUE
3055,kept get wors wors offici done,ISSUE
3056,not wast monei here,ISSUE
3057,love food nice plastic contain,NOTISSUE
3058,incram food littl paper takeout box,ISSUE
3059,definit not eat again,ISSUE
3060,delic thin moist,NOTISSUE
3061,place honestli blown up,ISSUE
3062,food qualiti horribl,ISSUE
3063,servic fair best,NOTISSUE
3064,price think place gone,ISSUE
3065,place fairli clean,NOTISSUE
3066,food simpli notworth it,ISSUE
3067,meat pretti dry,ISSUE
3068,want wait mediocr food downright terribl servic place you,ISSUE
3069,think food flavor textur lack,ISSUE
3070,all long bai bit flop,ISSUE
3071,overal not impress not back,ISSUE
3072,ladi tabl found live green caterpillar salad,ISSUE
3073,experi underwhelm,ISSUE
3074,think ninja sushi time,NOTISSUE
3075,love fri bean,NOTISSUE
3076,pleasur deal him,NOTISSUE
3077,plethora salad sandwich tri get seal approv,NOTISSUE
3078,place awesom want light healthi summer,NOTISSUE
3079,sushi strip place go,NOTISSUE
3080,probabl notb come here,ISSUE
3081,manag came help tabl,NOTISSUE
3082,servic great,NOTISSUE
3083,deep fri oil,ISSUE
3084,watch staff prepar food bare hand glove,ISSUE
3085,hot dish not hot cold dish close room temp,ISSUE
3086,worst food servic while,ISSUE
3087,talk great custom servic cours back,NOTISSUE
3088,place pretti good nice littl vibe restaur,NOTISSUE
3089,start review star edit on,ISSUE
3090,worst sushi eat costco is,ISSUE
3091,excel restaur highlight great servic uniqu menu beauti set,NOTISSUE
3092,place gyro,NOTISSUE
3093,better bagel groceri store,ISSUE
3094,servic terribl food mediocr,ISSUE
3095,defin enjoi ourselv,NOTISSUE
3096,highli unprofession rude loyal patron,ISSUE
3097,strawberri tea good,NOTISSUE
3098,serious killer hot chai latt,NOTISSUE
3099,want server great perfect servic,NOTISSUE
3100,pizza select good,NOTISSUE
3101,stai vega breakfast onc,NOTISSUE
3102,worst thai ever,ISSUE
3103,burger nota good pizza amaz doughi flavorless,ISSUE
3104,regular toast bread equal satisfi occasion pat butter mmmm,NOTISSUE
3105,order not correct,ISSUE
3106,disappoint dinner went dessert,ISSUE
3107,also feel like chip bought not hous,ISSUE
3108,serious believ owner unexperienc employe run like chicken head cut off,ISSUE
3109,drink weak peopl,ISSUE
3110,style calamari joke,ISSUE
3111,bad lost heart finish it,ISSUE
3112,food par denni is sai not good all,ISSUE
3113,sangria half glass wine 12 ridicul,ISSUE
3114,needless sai notb go anytim soon,ISSUE
3115,not impress concept food,ISSUE
3116,then notwast life there pour salt wound draw time took bring check,ISSUE
3117,refri bean came meal dri crusti food bland,ISSUE
3118,lack flavor undercook dry,ISSUE
3119,shrimp liter ic cold,ISSUE
3120,problem charg 11 99 sandwich bigger subwai sub which offer better veget,ISSUE
3121,expect littl bit come restaur,ISSUE
3122,start tuna sashimi brownish color obvious notfresh,ISSUE
3123,place eat circumst return to top list,ISSUE
3124,unfortun set disappoint entri,ISSUE
3125,immedi said want talk manag,ISSUE
3126,notknow big deal place notb ya all,ISSUE
3127,gotten better servic pizza place door servic receiv restaur,ISSUE
3128,order taco not think custom servic ask combo ala cart,ISSUE
3129,insult profound douchebaggeri outsid smoke break serv solidifi it,ISSUE
3130,reason eat carb stomach,ISSUE
3131,worker not friendli help menu,ISSUE
3132,tabl outsid dirti lot time,ISSUE
3133,notbusi know why,ISSUE
3134,place horribl wai overpr,ISSUE
3135,bit sweet not spici enough lack flavor,ISSUE
3136,not good stretch imagin,ISSUE
3137,cashew cream sauc bland veget undercook,ISSUE
3138,chipolt ranch dip saus tasteless thin water heat,ISSUE
3139,noteat again,ISSUE
3140,build pretti neat bathroom pretti trippi,NOTISSUE
3141,buffet bellagio far anticip,ISSUE
3142,felt insult disrespect talk judg human like that,ISSUE
3143,steakhous notproperli cook steak notunderstand,ISSUE
3144,hope experi better,ISSUE
3145,postino,ISSUE
3146,bare edibl,ISSUE
3147,got food poison buffet,ISSUE
3148,hilari yummi christma ev dinner rememb biggest fail entir trip us,ISSUE
3149,brought fresh batch fri think yai warm no,ISSUE
3150,took forev bring check ask it,ISSUE
3151,noton scene restaur notget,ISSUE
3152,definit lost love on,ISSUE
3153,price bit concern mellow mushroom,ISSUE
3154,rotat beer tap highlight place,NOTISSUE
3155,boyfriend tri mediterranean chicken salad fell love,NOTISSUE
3156,allergi warn menu waitress absolut clue meal not contain peanut,ISSUE
3157,found inch long piec wire salsa,ISSUE
3158,love owner chef authent japanes cool dude,NOTISSUE
3159,differ occas ask medium well time got bloodiest piec meat plate,ISSUE
3160,hardli meat,ISSUE
3161,weird vibe owner,ISSUE
3162,order albondiga soup warm tast like tomato soup frozen meatbal,ISSUE
3163,boyfriend sat bar complet delight experi,NOTISSUE
3164,feel dine room colleg cook cours high class dine,ISSUE
3165,servic slow,ISSUE
3166,went happi hour great list wine,NOTISSUE
3167,poor servic,ISSUE
3168,love sushi found kabuki over price,ISSUE
3169,favor stai awai dish,ISSUE
3170,under servic,ISSUE
3171,buffet pricei,ISSUE
3172,food came good pace,NOTISSUE
3173,buck head expect better food,ISSUE
3174,food wai overpr portion bad small,ISSUE
3175,recent tri caballero week sinc,NOTISSUE
3176,wife hate meal coconut shrimp friend not enjoi meal either,ISSUE
3177,price reason servic great,NOTISSUE
3178,flavor perfect heat,NOTISSUE
3179,place deserv star,ISSUE
3180,not believ dirti oyster were,ISSUE
3181,probabl not again,ISSUE
3182,potato great biscuit,NOTISSUE
3183,at twice visit especi enjoi salmon salad,NOTISSUE
3184,fact go round star awesom,NOTISSUE
3185,excel,NOTISSUE
3186,lunch great experi,NOTISSUE
3187,job nice polit wash dish otherwis,ISSUE
3188,bad dai,ISSUE
3189,low toler rude custom servic peopl,ISSUE
3190,disbelief dish qualifi worst version food tast,ISSUE
3191,bland food surpris consid articl read focus spice flavor,ISSUE
3192,felt server terribl job,ISSUE
3193,best servic food ever maria server good friendli dai,NOTISSUE
3194,tabl thought food averag worth wait it,ISSUE
3195,wai plug convert,NOTISSUE
3196,good case excel valu,NOTISSUE
3197,great jawbon,NOTISSUE
3198,ti charger convers last minut major problem,ISSUE
3199,mic great,NOTISSUE
3200,jiggl plug line right decent volum,ISSUE
3201,dozen contact imagin fun send on,ISSUE
3202,razr owner you thi,NOTISSUE
3203,needless sai wast monei,NOTISSUE
3204,wast monei time,NOTISSUE
3205,sound qualiti great,NOTISSUE
3206,impress go origin batteri extend batteri,NOTISSUE
3207,seper mere start notic excess static garbl sound headset,ISSUE
3208,good qualiti,NOTISSUE
3209,design odd ear clip not comfort all,ISSUE
3210,highli recommend blue tooth phone,NOTISSUE
3211,advis not fool,NOTISSUE
3212,far good,NOTISSUE
3213,work great,NOTISSUE
3214,click place wai make wonder long mechan,ISSUE
3215,went motorola websit follow direct not pair again,ISSUE
3216,bought us kindl fire absolut love it,NOTISSUE
3217,commerci mislead,NOTISSUE
3218,run new batteri bar dai charg,NOTISSUE
3219,bought mother problem batteri,ISSUE
3220,great pocket phone combin,NOTISSUE
3221,own phone month best mobil phone had,NOTISSUE
3222,notthink instruct provid help me,NOTISSUE
3223,peopl couldnt hear talk pull earphon talk phone,ISSUE
3224,nothold charg,ISSUE
3225,simpl littl phone us breakag unaccept,ISSUE
3226,product ideal peopl like ear sensit,NOTISSUE
3227,unus move car freewai speed,NOTISSUE
3228,year left contract hate phone,NOTISSUE
3229,car charger charger includ sure run juic highi recommend,NOTISSUE
3230,need min phone book time turn phone batteri life short,ISSUE
3231,kept well,NOTISSUE
3232,poor talk time perform,NOTISSUE
3233,case great work fine 680,NOTISSUE
3234,worthless product,ISSUE
3235,great camera that 2mp pic nice clear great pictur qualiti,NOTISSUE
3236,not impress product,NOTISSUE
3237,nice headset price right,NOTISSUE
3238,hear garbag audio,ISSUE
3239,excel bluetooth headset,NOTISSUE
3240,featur want,NOTISSUE
3241,right mind gonna bui batteri,NOTISSUE
3242,argu verizon drop call return phone dai,NOTISSUE
3243,case made,NOTISSUE
3244,disappoint batteri,ISSUE
3245,not loud notturn like should,ISSUE
3246,good protect not phone bulki,NOTISSUE
3247,usabl keyboard actual turn pda real world us machin instead neat gadget,NOTISSUE
3248,phone pretti sturdi larg problem it,NOTISSUE
3249,love thing,NOTISSUE
3250,fine reason price i e,NOTISSUE
3251,disappoint,ISSUE
3252,drop phone stream submerg second work great,NOTISSUE
3253,happi 510 complaint sound qualiti end,NOTISSUE
3254,button bad,ISSUE
3255,essenti forget microsoft tech support,NOTISSUE
3256,recommend facepl look nice eleg cool,NOTISSUE
3257,headphon great find think best purchas year serious,NOTISSUE
3258,bui differ phone not thi,NOTISSUE
3259,hold phone particular angl parti hear clearli,NOTISSUE
3260,big drawback mp3 player button phone cover let paus skip song lock second,ISSUE
3261,week later activ it suddenli di,ISSUE
3262,feel comfort headset wear glass get wai sometim,NOTISSUE
3263,great ipod too,NOTISSUE
3264,devic great situat 1,NOTISSUE
3265,mic notwork,NOTISSUE
3266,bmw seri fairli quiet troubl hear person sai,ISSUE
3267,great choic,NOTISSUE
3268,nice dock station home work,NOTISSUE
3269,beauti phone,NOTISSUE
3270,love product,NOTISSUE
3271,not bui d807 wrongli advertis d807,NOTISSUE
3272,great littl item,NOTISSUE
3273,love phone,NOTISSUE
3274,love phone handi lot featur,NOTISSUE
3275,purchas dai longer work,ISSUE
3276,wear everydai hold well,NOTISSUE
3277,not good bargain,ISSUE
3278,packag arriv time work intend,NOTISSUE
3279,batteri run quickli,ISSUE
3280,item work great broke month us,ISSUE
3281,headset easi us love them,NOTISSUE
3282,phone work great,NOTISSUE
3283,construct headset poor,ISSUE
3284,product excel work better verizon boi cheaper,NOTISSUE
3285,phone load super,NOTISSUE
3286,product cost doe expect work far better greater eas thing doe,ISSUE
3287,sturdi,NOTISSUE
3288,work great,NOTISSUE
3289,ear bud plai music ear,ISSUE
3290,dont wast monei,NOTISSUE
3291,order again,NOTISSUE
3292,plan us car forget it,NOTISSUE
3293,found product waaai big,ISSUE
3294,best found far tri bluetooth best qualiti for listen eas us,NOTISSUE
3295,disappoint decis,ISSUE
3296,integr seamlessli motorola razr phone,NOTISSUE
3297,buyer bewar flush monei right toilet,ISSUE
3298,definit bargain,NOTISSUE
3299,price good free ship good purchas,NOTISSUE
3300,receiv supposedli new motorola 375 appar not match phone charger,ISSUE
3301,pro good camera nice pictur cool style like black white more,NOTISSUE
3302,huge design flaw unless not correctli notthink case,NOTISSUE
3303,love 350 headset jabra350 bluetooth headset great recept good ear piec comfort fit,NOTISSUE
3304,purcash car charger not work,ISSUE
3305,sound qualiti end excel us headset wife ask wife us headset 2,NOTISSUE
3306,phone slim light displai beauti,NOTISSUE
3307,camera rate impress 1 3 megapixel render imag fall expect rel high resolut,NOTISSUE
3308,great product fast ship,NOTISSUE
3309,absolut great,NOTISSUE
3310,keyboard nice compromis qwerti basic cell phone number keypad,NOTISSUE
3311,got phone end complet unhappi it,ISSUE
3312,comfort ear,NOTISSUE
3313,winner us,NOTISSUE
3314,setup nothav simpler,NOTISSUE
3315,tri differ earpiec cell phone jabra found fit ear comfort,NOTISSUE
3316,not strong signal,ISSUE
3317,iam pleas purchas,NOTISSUE
3318,bad qualiti,ISSUE
3319,get job done,NOTISSUE
3320,great audio,NOTISSUE
3321,basic servic bad,ISSUE
3322,not work cell phone plug set charger,ISSUE
3323,bluetooth week like it,NOTISSUE
3324,headset disapoin,ISSUE
3325,small noteven realiz get it,NOTISSUE
3326,accompani softwar brilliant,NOTISSUE
3327,headset work great packag nice avoid damag,NOTISSUE
3328,definitli recommend,NOTISSUE
3329,buyer be care,NOTISSUE
3330,major logitech earbud headset fail,ISSUE
3331,good stuff price,NOTISSUE
3332,headset work peachi keen,NOTISSUE
3333,hous get drop coverag upstair coverag basement,ISSUE
3334,voic recognit tremend,NOTISSUE
3335,wast,ISSUE
3336,differ minut call experienc drop area bar,ISSUE
3337,not happi item,ISSUE
3338,phone take forev charg like hour liter,ISSUE
3339,got phone reccomend rel glad did,NOTISSUE
3340,wast time,ISSUE
3341,recept poor,ISSUE
3342,item state includ descript not includ,ISSUE
3343,month screen went black sudden,ISSUE
3344,hope more,ISSUE
3345,audio qualiti poor poor,ISSUE
3346,absolut problem headset link 8530 blackberri curv,NOTISSUE
3347,know sound funni like sketchi technolog notwork well well work great,NOTISSUE
3348,bought wire headphon sound better these,ISSUE
3349,phone fast send kind messag web brows significantli faster previou phone us,NOTISSUE
3350,nice qualiti build unlik cheap s there,NOTISSUE
3351,item fantast work perfectli,NOTISSUE
3352,love color,NOTISSUE
3353,w810i superb,NOTISSUE
3354,whine internet goe the us thing like it,ISSUE
3355,great charger,NOTISSUE
3356,essenti commun tool not commun,ISSUE
3357,work like charm work got phone,NOTISSUE
3358,maintain monkei notmak headphon obvious notshar dna copi design human,NOTISSUE
3359,great valu,NOTISSUE
3360,notwork all bougth l7c not work,NOTISSUE
3361,look sharp screen nice clear great graphic,NOTISSUE
3362,notlast long,ISSUE
3363,thing hate mode set button side,ISSUE
3364,excel servic,NOTISSUE
3365,thank wast monei,ISSUE
3366,be the audio qualiti poor,NOTISSUE
3367,igo charger tip great,NOTISSUE
3368,file browser offer option need handsfre great,NOTISSUE
3369,superb phone great network,NOTISSUE
3370,connect wife bluetooth motorola hs850 phone work like charm phone pocket case,NOTISSUE
3371,latest v1 15g like slow crawl lock while,ISSUE
