id,text,label
3428,burger have absolutely no flavor meat totally bland burger overcook no charcoal flavor,0
3429,decide not send back waitress look like verge have heart attack,0
3430,dress be treat rudely,0
3431,probably dirt,0
3432,love place hit spot want healthy not lack quantity flavor,1
3433,order lemon raspberry ice cocktail incredible,1
3434,food suck expect suck have imagine,0
3435,interest decor,1
3436,like crepe station,1
3437,serve hot bread butter home make potato chip bacon bit top very original good,1
3438,watch prepare delicious food,1
3439,egg roll fantastic,1
3440,order arrive one gyro miss,0
3441,have salad wing ice cream dessert leave feel satisfy,1
3442,be not sure joey vote best hot dog valley reader phoenix magazine,0
3443,best place go tasty bowl pho,1
3444,have never be insult felt disrespect,0
3445,friendly staff,1
3446,worth drive,0
3447,have hear good thing place exceed hope have dream of,1
3448,food great service,1
3449,warm beer not help,0
3450,great brunch spot,1
3451,service friendly invite,1
3452,good lunch spot,1
3453,have live one thousand nine seventy nine and last time have step foot place,0
3454,have live one thousand nine seventy nine and last time have step foot place,0
3455,worst experience ever,0
3456,have be night place,0
3457,side relish mix mushroom yukon gold puree white corn beauteous,1
3458,bug never show have give four sure wall bug climb kitchen,0
3459,ten minute wait salad realize oncoming time soon,0
3460,friend love salmon tartar,1
3461,wo no-go back,0
3462,extremely tasty,1
3463,waitress good though,1
3464,soggy not good,0
3465,jamaican monitor delicious,1
3466,small not worth price,0
3467,food rich order accordingly,1
3468,service bite lack,0
3469,lobster bisque bussell sprout risotto file need salt pepper and course none table,0
3470,hopefully bode go business cook come in,0
3471,cold not flavor bad,0
3472,love bacon wrap date,1
3473,unbelievable bargain,1
3474,folk otto make feel welcome special,1
3475,main uninspired,0
3476,place have pho amaze,1
3477,wonderful experience make place must stop town again,1
3478,food note you enjoy deal world worst annoy drink people,0
3479,fun chef,1
3480,order double cheeseburger get single patty fall apart picture unload yeah suck,0
3481,great place have couple drink watch sport event wall cover tv be,1
3482,possible give zero star have have it,0
3483,description say yum yum sauce say eel sauce say spicy mayo well none roll have sauce them,0
3484,have say be hardest decision honestly male dish taste suppose taste amaze,1
3485,have not roll eye have stay not sure go back try again,0
3486,attentive provide excellent customer service,1
3487,horrible do not waste time money,0
3488,dish flavourful,1
3489,time restaurant no excuse,0
3490,it norbury either also build freeze cold,0
3491,like reviewer say you norway eat place again,0
3492,drink take close thirty minute come one point,0
3493,seriously flavourful delight folk,1
3494,better aye sushi place go vega,1
3495,light dark set mood,1
3496,base sub par service receive no effort show gratitude business wo note go back,0
3497,owner great people,1
3498,nothing privilege work eat there,0
3499,greek dress creamy flavourful,1
3500,overall do nothing take parent place again make similar complaint silently felt too,0
3501,pizza good peanut sauce tasty,1
3502,have seven table service pretty fast,1
3503,fantastic service here,1
3504,well have give godfather zero star possible,0
3505,know make here,1
3506,tough short flavor,0
3507,hope place stick around,1
3508,have be bar vega do not recall be charge tap water,0
3509,restaurant atmosphere exquisite,1
3510,good service clean inexpensive boot,1
3511,seafood fresh generous portion,1
3512,plus eight buck,1
3513,service not par either,0
3514,far have visit twice food absolutely delicious time,1
3515,good have year ago,1
3516,self proclaim coffee cafe wildly disappoint,0
3517,vegetarian platter world,0
3518,cant go wrong food here,1
3519,not beat that,1
3520,stop place madison roman friendly kind staff,1
3521,chef friendly good job,1
3522,have have better not dedicate bob tea spot jenni pho,0
3523,like patio service outstanding,1
3524,goat taco not skimp meat wow flavor,1
3525,think not again,0
3526,have mac salad pretty bland not be get again,0
3527,go bach burger friend recommendation not disappoint,1
3528,service stink here,0
3529,wait wait,0
3530,place not quality sushi not quality restaurant,0
3531,definitely recommend wing well pizza,1
3532,great pizza salad,1
3533,thing go wrong burn nagasaki,0
3534,wait hour breakfast have one time better home,0
3535,place amaze,1
3536,hate disagree fellow helper husband disappoint place,0
3537,wait two hour never get pizza come later do,0
3538,do not know slow,0
3539,staff great food relish have incredible beer selection,1
3540,live neighborhood be disappoint wo note back here convenient location,0
3541,not know pull pork be soo delicious,1
3542,get incredibly fresh fish prepare care,1
3543,go give one star rat please know time eat bach burger write review,0
3544,love fact everything menu worth it,1
3545,never again be din place,0
3546,food excellent service good,1
3547,good beer drink selection good food selection,1
3548,please stay away shrimp stir fry noodle,0
3549,potato chip order sad probably count chip box probably 12,0
3550,food bore,0
3551,good service check,1
3552,greedy corporation never see dime me,0
3553,never go back,0
3554,have like go back not get pas atrocious service never return,0
3555,summer dine charm outdoor patio delightful,1
3556,not expect be good,1
3557,fantastic food,1
3558,order toast english muffin come untasted,0
3559,food good,1
3560,never go back,0
3561,great food price high quality house make,1
3562,bus boy hand rude,0
3563,point friend have basically figure place joke nothing make publicly loudly know,0
3564,back good bbc lighter fare reasonable price tell public back old way,1
3565,consider two leave happy 20 not go wrong,1
3566,bread make in house,1
3567,downside service,0
3568,also fry doubt worst fry have have,0
3569,service exceptional food good review,1
3570,couple month later return have amaze meal,1
3571,favorite place town shawarrma,1
3572,black eye pea sweet potato unreal,1
3573,wo note disappoint,1
3574,serve vinaigrette make better overall dish good,1
3575,go far place have never see restaurant serve one egg breakfast especially 4 00,0
3576,mom get home immediately get sick have bite salad,0
3577,server not pleasant deal do not honor pizza hut coupon,0
3578,truly unbelievably good be glad go back,1
3579,have fantastic service please atmosphere,1
3580,everything gross,0
3581,love place,1
3582,great service food,1
3583,bathroom location dirty seat cover not replenish plain yucky,0
3584,burger get gold standard 17 burger kind disappoint,0
3585,omg food delicious,1
3586,nothing authentic place,0
3587,spaghetti nothing special whatsoever,0
3588,dish salmon best great,1
3589,vegetable fresh sauce feel like authentic thai,1
3590,worth drive tucson,0
3591,selection probably worst have see vega there none,0
3592,pretty good beer selection too,1
3593,place like chipotle better,1
3594,classy warm atmosphere fun fresh appetite succulent steak baseball steak,1
3595,five star brick oven bread app,1
3596,have eat multiple time time food delicious,1
3597,sit ten minute finally give leave,0
3598,terrible,0
3599,treat equally special,1
3600,cottage thirty minute pancake egg,0
3601,delicious,1
3602,good side staff genuinely pleasant enthusiastic real treat,1
3603,sadly gordon ramsey steak place shall sharply avoid trip vega,0
3604,even wonderful food delicious,1
3605,best fish have have life,1
3606,the bathroom door nice,1
3607,buffet small food offer bland,0
3608,outstanding little restaurant best food have taste,1
3609,pretty cool say,1
3610,definitely turn doubt be back buy,0
3611,server great job handle large rowdy table,1
3612,find waste food be despicable norwood,0
3613,wife have lobster bisque soup lukewarm,0
3614,come back again have sushi crave vega,1
3615,staff great ambiance great,1
3616,deserve five star,1
3617,leave stomach ache felt sick rest day,0
3618,drop ball,0
3619,din space tiny elegantly decorate comfortable,1
3620,customize order way have like usual eggplant green bean stir fry love it,1
3621,bean rice mediocre best,0
3622,best taco town far,1
3623,take back money get there,0
3624,interest town place amaze,1
3625,rude inconsiderate management,0
3626,staff not friendly wait time be serve horrible no one say hi ten minute,0
3627,wo note back,0
3628,have great dinner,1
3629,service outshine definitely recommend halibut,1
3630,food terrible,0
3631,never go back have tell people have happen,0
3632,do not recommend car break starve,0
3633,come back time be vega,1
3634,place deserve one star 90 have do food,0
3635,disgrace,0
3636,def come back bowl time,1
3637,want healthy authentic ethic food try place,1
3638,continue come lady night and date night highly recommend place area,1
3639,have be time past experience have be great,1
3640,walk away stuff happy vega buffet experience,1
3641,service excellent price pretty reasonable consider vega locate inside crystal shop mall aria,1
3642,summarize food incredible nay transcendent nothing bring joy like memory pneumatic condiment dispenser,1
3643,be probably one people go ian not like it,0
3644,kid pizza hit lot great dish option kiddo,1
3645,service perfect family atmosphere nice see,1
3646,cook perfection service impeccable,1
3647,one simply disappointment,0
3648,overall disappoint quality food buchan,0
3649,do not have be accountant know be get slam,0
3650,great place eat remind little mom pop shop san francisco bay area,1
3651,today taste bulldog gourmet hot dog have tell think possible,1
3652,leave frustrate,0
3653,definitely be soon again,1
3654,food good get petty fast,1
3655,service fantastic,1
3656,total waste time,0
3657,do not know kind have best ice tea,1
3658,come hungry leave happy stuff,1
3659,service give no star,0
3660,assure wo note disappoint,1
3661,take little bad service food suck,0
3662,give try eat crust teeth sore,0
3663,completely gross out,0
3664,enjoy eat here,1
3665,time go think quickly become regular,1
3666,server nice look little overwhelm need stay professional friendly end,1
3667,dinner companion tell me everything fresh nice texture taste,1
3668,grind right table large smear be step in and track everywhere pile green bird poop,0
3669,furthermore not find hour operation webster,0
3670,have try like place 10 time think them,0
3671,mistake be,0
3672,no complaint,1
3673,seriously good pizza be expert connoisseur topic,1
3674,waiter jerk,0
3675,strike 2 want be rush,0
3676,nicest restaurant owner have come across,1
3677,never come again,0
3678,love biscuit,1
3679,service quick friendly,1
3680,order appetiser take forty minute pizza ten minute,0
3681,absolutely fantastic,1
3682,huge awkward 1 5 lb piece cow 3 4 the gristle fat,0
3683,definitely come back again,1
3684,like steiner dark feel like bar,1
3685,wow spicy delicious,1
3686,not familiar check out,0
3687,take business dinner dollar elsewhere,1
3688,have love go back,1
3689,anyway f restaurant have wonderful breakfast lunch,1
3690,nothing special,0
3691,day week have different deal delicious,1
3692,not mention combination pear almond bacon big winner,1
3693,not be back,0
3694,sauce tasteless,0
3695,food delicious spicy enough be sure ask spicier prefer way,1
3696,riley steak cook perfectly have great mosquito flavor,1
3697,do nothing be go back anytime soon,0
3698,food good,1
3699,be far sushi connoisseur definitely tell difference good food bad food certainly bad food,0
3700,insult,0
3701,time have lunch have be bad,0
3702,chicken wing contain driest chicken meat have eat,0
3703,food good enjoy mouthful enjoyable relax venue couple small family group etc,1
3704,fragile think great,1
3705,best later tot southwest,1
3706,love place,1
3707,definitely not worth 3 pay,0
3708,vanilla ice cream creamy smooth profiterole chou pastry fresh enough,1
3709,im a time have new spot,1
3710,manager worst,0
3711,inside nice clean,1
3712,food outstanding price reasonable,1
3713,do nothing be run back carly anytime soon food,0
3714,fact take twenty minute be acknowledge thirty five minute get food and keep forget thing,0
3715,love margarita too,1
3716,vega buffet not disappoint,1
3717,good though,1
3718,one note ventilation use upgrade,0
3719,great pork sandwich,1
3720,do not waste time here,0
3721,total letdown go comeback flower shop cartel coffee,0
3722,third cheese friend burger cold,0
3723,enjoy pizza brunch,1
3724,steak well trim perfectly cook,1
3725,have group 70 claim have forty handle beautifully,1
3726,love it,1
3727,ask bill leave eat nothing either,0
3728,place jewel la vega exactly have be hop find nearly ten year live here,1
3729,seafood limit boil shrimp crab leg crab leg definitely not taste fresh,0
3730,selection food not best,0
3731,delicious absolutely be back,1
3732,not small family restaurant fine din establishment,1
3733,have toro tartar javier extraordinary like thinly slice way white truffle,1
3734,dont think be back long time,0
3735,attach gas station rarely good sign,0
3736,awesome that,1
3737,be back time soon,1
3738,menu have good stuff not decide,1
3739,worse all humiliate worker right me bunch horrible call,0
3740,conclusion fill meal,1
3741,daily special hit group,1
3742,tragedy strike,0
3743,pancake good pretty large that,1
3744,crawfish experience delicious,1
3745,monster chicken fry steak egg time favorite,1
3746,waitress sweet funny,1
3747,have taste mom multi grain pumpkin pancake pecan butter amaze fluffy delicious,1
3748,have eat airline food seriously,0
3749,cant say good thing place,1
3750,ambiance incredible,1
3751,waitress manager friendly,1
3752,not recommend place,0
3753,overall pottery impress nora,0
3754,gyro basically lettuce only,0
3755,terrible service,0
3756,thoroughly disappoint,0
3757,do teach pasta love homemade hand make pasta thin pizza here,1
3758,give try be happy do,1
3759,far best cheesecurds have have,1
3760,reasonably price also,1
3761,food good typical bar food,1
3762,drive get there,0
3763,glance lovely bakery cafe nice ambiance clean friendly staff,1
3764,anyway do not think go back there,0
3765,point finger item menu order wo note disappoint,1
3766,oh thing beauty restaurant,1
3767,have no one go now,1
3768,greasy unhealthy meal,0
3769,time be last,0
3770,burger amaze,1
3771,similarly delivery man not say word apology food forty five minute late,0
3772,way expensive,0
3773,be sure order dessert need pack to go tiramisu cannon die for,1
3774,time not wait next,1
3775,bartender nice,1
3776,everything good tasty,1
3777,place two thumb up way up,1
3778,best place vega breakfast just check sit sun,1
3779,love authentic mexican food want bunch interest delicious meat choose from need try place,1
3780,terrible management,1
3781,excellent new restaurant experience frenchman,1
3782,zero star give zero star,0
3783,great steak great side great wine amaze dessert,1
3784,worst martini ever,1
3785,steak shrimp opinion best entry gc,1
3786,have opportunity today sample amaze pizza,1
3787,wait thirty minute be seat although eight vacant table folk wait,0
3788,yellowtail capriccio melt mouth fresh,1
3789,wo notary go back empty,0
3790,no be go eat potato find stranger hair it,0
3791,spicy enough perfect actually,1
3792,night second time din happy decide go back,1
3793,not hello be right you,0
3794,dessert bite strange,0
3795,not have be please quality food service,1
3796,do recommend place go wrong dont place,1
3797,nice ambiance,1
3798,recommend save room this,1
3799,guess maybe go night disgraceful,0
3800,however recent experience particular location not good,0
3801,know not like restaurant all here,0
3802,avoid establishment,0
3803,think restaurant suffer not try hard enough,0
3804,tapa dish delicious,1
3805,heart place,1
3806,salad have bland vinaigrette baby green heart palm,0
3807,two felt disgust,0
3808,good time,1
3809,believe place great stop huge belly hanker sushi,1
3810,generous portion great taste,1
3811,never go back place never recommend place anyone,0
3812,server go back forth time not be be help,0
3813,food delicious,1
3814,hour seriously,0
3815,consider theft,0
3816,consider theft,0
3817,new location need complete overhaul,0
3818,recently witness poor quality management towards guest well,0
3819,wait wait wait,0
3820,come back check regularly excellent service,1
3821,server super nice check time,1
3822,pizza taste old super chewy not good way,1
3823,swing give try deeply disappoint,0
3824,service good company better,1
3825,staff friendly efficient,1
3826,service i be fan quick,1
3827,be serve nice folk,1
3828,boy sucker dry,0
3829,rat,1
3830,look authentic thai food go where,0
3831,steak 100 recommend,1
3832,pull car wait fifteen minute be acknowledge,0
3833,great food great service clean friendly set,1
3834,all assure be back,1
3835,hate thing cheap quality black olive,0
3836,breakfast prepare great beautiful presentation giant slice toast lightly dust powder sugar,1
3837,kid play area nasty,0
3838,great place freak take eat in,1
3839,waitress friendly happy accomodate vegan reggie option,1
3840,oh god felt like have never eat thai food dish,1
3841,extremely crumb pretty tasteless,0
3842,pale color instead nice character have no flavor,0
3843,crouton taste homemade extra plus,1
3844,get home see driest damn wing ever,0
3845,be regular stop trip phoenix,1
3846,enjoy cream caf expand tell friend have best breakfast,1
3847,not good money,0
3848,miss wish have one philadelphia,1
3849,get sit fairly fast but end wait forty minute place order thirty minute food arrive,0
3850,have best cheese crisp town,1
3851,good value great food great service,1
3852,task satisfy meal,1
3853,food good,1
3854,awesome,1
3855,want leave,0
3856,make drive way north scottsdale not one bite disappoint,1
3857,not be eat again,0
3858,the owner need quit be soo cheap let wrap freak sandwich two paper not one,0
3859,check place couple year ago not impress,0
3860,chicken get definitely reheat ok wedge cold soggy,0
3861,sorry not be get food anytime soon,0
3862,absolute visit,1
3863,cow tongue cheek taco amaze,1
3864,friend not like bloody mary,0
3865,despite hard rate business actually rare give one star,0
3866,want make experience good one,1
3867,not return,0
3868,have chicken pho taste bland,0
3869,disappoint,0
3870,grill chicken tender yellow saffron season,1
3871,drive mean do not want wait half hour food end go make wait wait,0
3872,pretty awesome place,1
3873,ambience perfect,1
3874,best luck rude non customer service focus new management,0
3875,grandmother make roast chicken better one,0
3876,ask multiple time wine list time be ignore go host get one myself,0
3877,staff super friendly helpful especially cool bring two small boy baby,1
3878,four star food guy blue shirt great vibe let eat,1
3879,roast beef sandwich taste good,1
3880,even drastically sick,0
3881,high quality chicken chicken caesar salad,1
3882,order burger rare come do,0
3883,promptly greet seat,1
3884,try go lunch madhouse,0
3885,prove dead wrong sushi bar not quality great service fast food impeccable,1
3886,wait hour be seat not greatest mood,0
3887,good joint,1
3888,macaroni insanely good,1
3889,be not eat here,0
3890,waiter attentive friendly informative,1
3891,maybe notch have be somewhat edible,0
3892,place have lot promise fail deliver,0
3893,bad experience,0
3894,mistake,0
3895,food average best,1
3896,great food,1
3897,wo note go back anytime soon,0
3898,disappoint order 35 big bay later,0
3899,great place relax have awesome burger beer,1
3900,perfect sit down family meal get friend,1
3901,not flavor them poorly construct,0
3902,patio seat comfortable,1
3903,fry rice dry well,0
3904,hand favorite italian restaurant,1
3905,scream legit book somewhat pretty rare vega,1
3906,not fun experience,0
3907,atmosphere great lovely duo violinist play song request,1
3908,personally love hummus pity baklava falafel baba ganesh it amaze do eggplant,1
3909,convenient stay mgm,1
3910,owner super friendly staff courteous,1
3911,great,1
3912,eclectic selection,1
3913,sweet potato tot good onion ring perfection close have have,1
3914,staff attentive,1
3915,chef generous time even come twice take picture him,1
3916,owner use work nob place similar half price,1
3917,goole mediocre imagine smashburger pop up,0
3918,do not go here,0
3919,promise wo not disappoint,1
3920,sushi lover avoid place mean,0
3921,great double cheeseburger,1
3922,awesome service food,1
3923,fantastic neighborhood gem,1
3924,not wait go back,1
3925,plantain worst have taste,0
3926,great place highly recommend it,1
3927,service slow not attentive,0
3928,give five star then be give five star now,1
3929,staff spend time talk me,0
3930,dessert panna cotta amaze,1
3931,good food great atmosphere,1
3932,damn good steak,1
3933,total brunch fail,0
3934,price reasonable flavour spot on sauce home make law not drench mayo,1
3935,decor nice piano music soundtrack pleasant,1
3936,steak amaze age fillet ellen best seafood plate have have,1
3937,good food good service,1
3938,absolutely amaze,1
3939,probably wo note back be honest,0
3940,definitely be back,1
3941,sergeant pepper beef sandwich aunt sauce excellent sandwich well,1
3942,hawaiian breeze mango magic pineapple delight smoothie have try far good,1
3943,go lunch service slow,0
3944,have say place walk expect be amaze quickly disappoint,0
3945,mortify,0
3946,needle say never be back again,0
3947,anyways food definitely not fill all price pay expect more,0
3948,chip come drip grease not edible,0
3949,normally impress strip steak,0
3950,have be go two thousand seven meal have be awesome,1
3951,server nice attentive serve staff,1
3952,cashier friendly bring food me,1
3953,work hospitality industry paradise valley have refrain recommend ciob longer,1
3954,atmosphere fun,1
3955,not recommend others,0
3956,service quick to go order like like it,1
3957,mean really do get famous fish chip terrible,0
3958,say mouth belly please,1
3959,not thing,0
3960,two thumb up,1
3961,read please do no-go there,0
3962,love grill pizza remind legitimate italian pizza,1
3963,pro large seat area nice bar area great simple drink menu best brick oven pizza homemade dough,1
3964,have nice atmosphere,1
3965,tonight have elk file special and suck,0
3966,one bite hook,1
3967,order old classic new dish go time sorely disappoint everything,0
3968,cute quaint simple honest,1
3969,chicken deliciously season have perfect fry outside moist chicken inside,1
3970,food great always compliment chef,1
3971,special thank dylan t recommendation order yummy tummy,1
3972,awesome selection beer,1
3973,great food awesome service,1
3974,one nice thing add gratuity bill party larger six 8 not expect tip that,1
3975,fly apple juice fly,0
3976,now nan chicken tasty,1
3977,service think good,1
3978,food barely lukewarm have be sit wait server bring u,0
3979,ryan bar definitely one edinburgh establishment wo note revisit,0
3980,nicest chinese restaurant have be while,1
3981,overall like food service,1
3982,serve indian nan bread hummus spicy pine nut sauce world,1
3983,probably never come back not recommend it,0
3984,friend pasta bad barely touch it,0
3985,try airport experience tasty food speedy friendly service,1
3986,love decor chinese calligraphy wall paper,1
3987,never have complain here,1
3988,restaurant clean have family restaurant feel it,1
3989,way fry,0
3990,be not sure long stand long begin feel awkwardly place,0
3991,open sandwich impress not good way,0
3992,not be back,0
3993,warm feel service felt like guest special treat,1
3994,extensive menu provide lot option breakfast,1
3995,order vegetarian menu dinner have wide array option choose from,1
3996,have watch price inflate portion get smaller management attitude grow rapidly,0
3997,wonderful little tapa ambience make feel warm fuzzy inside,1
3998,get enjoy seafood salad fabulous vinaigrette,1
3999,wonton thin not thick chewy melt mouth,1
4000,level five spicy perfect spice hoover helm soup,1
4001,sit right time server get go fantastic,1
4002,main thing not enjoy crowd older crowd middle thirty s up,0
4003,be town definitely be spot hit again,1
4004,have wait thirty minute get drink longer get two area,0
4005,great place eat,1
4006,jalapeno bacon soo good,1
4007,service poor,0
4008,food good service good price good,1
4009,price good,1
4010,price good,1
4011,service good,1
4012,place not clean food oh stale,0
4013,chicken dish ok beef like shoe leather,0
4014,service bad,0
4015,be happy be here,1
4016,taste like dirt,0
4017,one place phoenix definately go back again,1
4018,block amaze,1
4019,close house low key non fancy affordable price good food,1
4020,hot sour egg flower soup absolutely five star,1
4021,hashemi poor quality be soggy tasteless,0
4022,great time family dinner sunday night,1
4023,food not tasty all not say real traditional hunan style,0
4024,bother me slow service,0
4025,flair bartender absolutely amaze,1
4026,freeze margarita way sugary taste,0
4027,good order twice,1
4028,nutshell 1 restaurant smell like combination dirty fish market sewer,0
4029,girlfriend veal bad,0
4030,unfortunately not good,0
4031,have pretty satisfy experience,1
4032,join club get awesome offer email,1
4033,perfect me like beer ice cold case colder,1
4034,bland flavourless good way describe barely tepid meat,0
4035,chain be no fan of beat place easily,0
4036,nacho have,1
4037,not be come back,0
4038,do not have word say place do everything pretty well,1
4039,staff super nice quick crazy crowd downtown jury lawyer court staff,1
4040,great atmosphere friendly fast service,1
4041,receive pity huge have lot meat thumb there,1
4042,food arrive me,0
4043,pay 7 85 hot dog fry look like come kid meal wienerschnitzel not idea good meal,0
4044,classic maine lobster roll fantastic,1
4045,brother law work mall eat day guess sick night too,0
4046,good be go have review place twice,1
4047,chip salsa good salsa fresh,1
4048,place great,1
4049,mediocre food,0
4050,get inside be impress place,1
4051,service super friendly,1
4052,sad little vegetable overcook,0
4053,place nice surprise,1
4054,live music totally blow,1
4055,low quality sound,0
