,text,label
676,horrible customer service,ISSUE
677,fine product,NOTISSUE
678,really glad pay money,NOTISSUE
679,be worst version of adobe illustrator be release since version nine,ISSUE
680,ca notsave mysterious reason,ISSUE
681,crash,ISSUE
682,open file have be use year write scribble untenable save version,ISSUE
683,assume adobe be customer service be professional quick,NOTISSUE
684,have call three time past two week have have wait minimum 23 minute speak someone,ISSUE
685,finally get product send mac version rather personal computer version purchase,ISSUE
686,call wait approximately 30 minute get customer help,ISSUE
687,still have notreceived personal computer version,ISSUE
688,call center service be worst customer service have deal,ISSUE
689,have deal some bad customer service,ISSUE
690,six extremely frustrate hour,ISSUE
691,do nothave problem software,NOTISSUE
692,reverse error can be nightmare,ISSUE
693,pretty much do,NOTISSUE
694,point customer service rep be nice,NOTISSUE
695,do nothave infrastructure provide basic level of service,ISSUE
696,customer support system payroll upgrade product be really scary,ISSUE
697,do not send receipt,ISSUE
698,receipt get be copy of invoice be not format print correctly,ISSUE
699,be really disturb be people be suppose be account expert,ISSUE
700,start look alternative intuit obviously do notunderstand some basic account audit principle,ISSUE
701,be thoroughly disappoint,ISSUE
702,not do business company anymore give bad support,ISSUE
703,online information be exactly have cd,NOTISSUE
704,have not send coupon,ISSUE
705,bad,ISSUE
706,save money do not subscribe extend service,ISSUE
707,use customer service technical support give answer be vaguely relate problem,ISSUE
708,emailinc several time get nowhere,ISSUE
709,be largest technical software company world,NOTISSUE
710,have no technical support,ISSUE
711,worthless product horrible customer service,ISSUE
712,be unable access internet,ISSUE
713,no problem system become really slow,ISSUE
714,customer service phone number be not user guide bury webster,ISSUE
715,reputation become exasperate script suggestion do not resolve problem,ISSUE
716,feel bite fleece overprice subscription renewal every year,ISSUE
717,decide give try,NOTISSUE
718,installation go smoothly everything seem fine,NOTISSUE
719,stall blank screen right window,ISSUE
720,hang forever,ISSUE
721,well present,NOTISSUE
722,easy follow along easy revisit previous lesson,NOTISSUE
723,video illustrate fretboard really help see hear song be play,NOTISSUE
724,not lot of depth material,ISSUE
725,sing can be slight destruction sometimes,ISSUE
726,some of material song may not be everyone like,ISSUE
727,have find music book useful,NOTISSUE
728,probably notrecommend be source of learn guitar,ISSUE
729,like new look,NOTISSUE
730,have problem make transition,ISSUE
731,be look create next doom three half life 2 ca normally recommend program,ISSUE
732,want make advance fps game simple pong game can recommend dark basic,NOTISSUE
733,dark basic professional be probably capable of create kind of game can come,NOTISSUE
734,have deal bad customer service,ISSUE
735,dark basic make manipulate data extremely easy,NOTISSUE
736,have program scratch,ISSUE
737,recommend anyone,NOTISSUE
738,software be easy install easy use,NOTISSUE
739,be wonderful software,NOTISSUE
740,buy cd,NOTISSUE
741,do notwaste money subscription merriam webster be webster,ISSUE
742,software be user friendly,NOTISSUE
743,be superb,NOTISSUE
744,also try medical dictionary,NOTISSUE
745,be surprise find even offer option strip code,NOTISSUE
746,compare old earlier version offer some major improvement,NOTISSUE
747,be quite evolution,NOTISSUE
748,do offer some major improvement flexibility previous version,NOTISSUE
749,mostly good,NOTISSUE
750,simple easy use user friendly accurate pronunciation,NOTISSUE
751,some horribly bad,ISSUE
752,good be able tweak dozen of standard compliance,NOTISSUE
753,default thing be not set do take some learn,ISSUE
754,move beyond bs2000 some fairly advance feature,NOTISSUE
755,anyhow have call para professional version,NOTISSUE
756,have way flexibility functionality version,NOTISSUE
757,be also go bye bye,ISSUE
758,please product,NOTISSUE
759,already have trial version instal computer buy,NOTISSUE
760,have do be enter code box be be,NOTISSUE
761,easy,NOTISSUE
762,glad be able install one computer,NOTISSUE
763,be of today best office suite microsoft have,NOTISSUE
764,easy use excellent result,NOTISSUE
765,great sw,NOTISSUE
766,be easy learn,NOTISSUE
767,have good graphic,NOTISSUE
768,really help visualize space,NOTISSUE
769,can see,NOTISSUE
770,have configure do,ISSUE
771,difficult change room be house be overall style start give design,ISSUE
772,recently buy version,NOTISSUE
773,instal software,NOTISSUE
774,everything operate well old personal computer,NOTISSUE
775,run lot faster,NOTISSUE
776,can access corporate entrant,NOTISSUE
777,be awesome,NOTISSUE
778,give whirl,NOTISSUE
779,have buy product,NOTISSUE
780,five star,NOTISSUE
781,great company deal,NOTISSUE
782,agree window improve thier product,ISSUE
783,linx be not user friendly,ISSUE
784,compatibility issue be kill unix linx now,ISSUE
785,unix be far stable,NOTISSUE
786,have access cd version of,NOTISSUE
787,like use,NOTISSUE
788,work well,NOTISSUE
789,usually go disc want first attempt,NOTISSUE
790,be lot of cd,NOTISSUE
791,great program child learn difference,NOTISSUE
792,fun excellent way learn math,NOTISSUE
793,child love do,NOTISSUE
794,be fun way keep brain work,NOTISSUE
795,be marvelous,NOTISSUE
796,memory improvement software be marvelous,NOTISSUE
797,help improve memory provide motivate game,NOTISSUE
798,highly recommend,NOTISSUE
799,be great,NOTISSUE
800,love software,NOTISSUE
801,word be new disturb get high score,ISSUE
802,have be symantec customer many year,NOTISSUE
803,year product get better better,NOTISSUE
804,not use product purpose,NOTISSUE
805,anti virus find problem personal computer fix,NOTISSUE
806,anti virus clean unneeded file,NOTISSUE
807,can even roll back system certain date problem occur,ISSUE
808,be good program either beginner experience family historian,NOTISSUE
809,program be joy use,NOTISSUE
810,be design make thing simple user,NOTISSUE
811,program be easy use interface,NOTISSUE
812,no problem yet far better feature,NOTISSUE
813,definately worth,NOTISSUE
814,problem be have bigger harddrive do take lot of space,ISSUE
815,system crash,ISSUE
816,great product,NOTISSUE
817,even software update be source of issue,ISSUE
818,be minor problem well,ISSUE
819,actually totally unusable resolution,ISSUE
820,be complete waste of money,ISSUE
821,major issue be of photo image have poor,ISSUE
822,be no number tech support,ISSUE
823,have have same issue month still have not be transfer tech support person,ISSUE
824,call phone tell support person call never happen,ISSUE
825,offer email support do nitrite back,ISSUE
826,look great,NOTISSUE
827,have be patient software,ISSUE
828,not provide support anything except installation,ISSUE
829,software update be source of issue,ISSUE
830,easy language 16 be useful,NOTISSUE
831,find be helpful get rusty,NOTISSUE
832,problem be be hard make,ISSUE
833,sound be not clear,ISSUE
834,record speaker also do notbother slow give chance understand repeat be be say,ISSUE
835,be like listen actual french speaker,NOTISSUE
836,bad actually want learn pronounce be be say,ISSUE
837,be totally useless do notalready know basic french grammar,ISSUE
838,try use product learn become nightmare,ISSUE
839,do have version of word phrase make easier sound,NOTISSUE
840,unfortunately basic japanese grammar japanese alphabet be write japanese,ISSUE
841,ca notclick have sound,ISSUE
842,really have no clue be sound,ISSUE
843,can click sound,NOTISSUE
844,teach nothing read language,ISSUE
845,really have be familiar japanese already order use product,ISSUE
846,of experience product say get quickly,NOTISSUE
847,product be useful,NOTISSUE
848,probably have stop,ISSUE
849,really want learn language look book cassette cd,NOTISSUE
850,give no star,ISSUE
851,waste,ISSUE
852,interface be underwhelming,ISSUE
853,guess do,ISSUE
854,be worse,ISSUE
855,be no menu bar top help take guess work of use program,ISSUE
856,have language backwards,ISSUE
857,be suppose read right leave opposite of cd have leave right,ISSUE
858,poor effort,ISSUE
859,nothing,ISSUE
860,be absolutely nothing installation cd,ISSUE
861,consider bad start,ISSUE
862,soooooooo disappoint,ISSUE
863,disappoint false advertise product,ISSUE
864,say blurb can use of 16 language source language be not possible either,ISSUE
865,language be suppose be cd,ISSUE
866,instal be unable find anything cd,ISSUE
867,have be complete waste of money,ISSUE
868,give star,NOTISSUE
869,can choose few of language source,ISSUE
870,resell information can learn anyone limit computer knowledge,ISSUE
871,information be net free,NOTISSUE
872,product exist one purpose steal,ISSUE
873,pathetic thief steal customer charge credit card 80 buck month without permission,ISSUE
874,give one star,ISSUE
875,find extremely confuse,ISSUE
876,avoid,ISSUE
877,use energy talent make good product,NOTISSUE
878,be worst company have ever felt entire life,ISSUE
879,guy anyone work be ashamed,ISSUE
880,be embarrassment company family,ISSUE
881,least mugger steal face face,ISSUE
882,older no smarter,ISSUE
883,actually kind of wish have one,NOTISSUE
884,do notknow problem software,ISSUE
885,do not think product be easy use,ISSUE
886,regularly use number of vary program visit logic audio miss office,NOTISSUE
887,im frustrate lack of intuition steep learn curve software offer,ISSUE
888,unfortunately ten hour use much manual read do note program,ISSUE
889,be extremely carefully youse never use,ISSUE
890,have difficulty demonstrate complex concept,ISSUE
891,advice be do notably,NOTISSUE
892,may be breeze well verse use,NOTISSUE
893,be extremely difficult program grasp,ISSUE
894,have fork hard earn dollar,ISSUE
895,may be disappoint,ISSUE
896,really glad pay money,NOTISSUE
897,be worst version be release,ISSUE
898,crash,ISSUE
899,ca notsave mysterious reason,ISSUE
900,have always have problem format of some document,ISSUE
901,simply fail recognize,ISSUE
902,have no problem,NOTISSUE
903,free software be easier use,ISSUE
904,program be secure,NOTISSUE
905,recommend product hand best one,NOTISSUE
906,good one,NOTISSUE
907,find be not always best software package world,ISSUE
908,be cheap,NOTISSUE
909,do note do right,ISSUE
910,gps system have redeem quality,NOTISSUE
911,navigation be poor,ISSUE
912,use 1 000 mile trip,NOTISSUE
913,system repeat same annoy problem,ISSUE
914,be route often due poor map,ISSUE
915,direct tithe wrong direction,ISSUE
916,be look trustworthy guide unfamiliar area be nott,ISSUE
917,product be plain bad,ISSUE
918,summary of product be be highly unusable,ISSUE
919,tire of use,ISSUE
920,be not worth time money,ISSUE
921,come,NOTISSUE
922,map database strike nerve,ISSUE
923,have some map error,ISSUE
924,take one day find mountain of problem,ISSUE
925,tell turn wrong direction road even,ISSUE
926,send back full refund,ISSUE
927,one be confuse frustrate,ISSUE
928,do steven know name of some old road,ISSUE
929,be reason stuff be significantly discount,ISSUE
930,be definitely one of worst product have ever buy,ISSUE
931,interface be horrific unusable,ISSUE
932,horrible quality premium price,ISSUE
933,have wait longer,ISSUE
934,have be improvement better look better comment,NOTISSUE
935,better functionality,NOTISSUE
936,basic function be way worse,ISSUE
937,some word document be easy convert pdf,NOTISSUE
938,be license issue,ISSUE
939,installation be nightmare,ISSUE
940,system hang,ISSUE
941,endless error automatic update feature,ISSUE
942,new product activation make even of pain,ISSUE
943,clash standard security software,ISSUE
944,product be disappointment,ISSUE
945,company be embarrass mess,ISSUE
946,software do notquite do expect,ISSUE
947,be somewhat disappoint,ISSUE
948,discover notconvert male four p music file mp file,ISSUE
949,do not work computer,ISSUE
950,request help do not get result,ISSUE
951,want return item get credit,ISSUE
952,work well,NOTISSUE
953,current model ca notprocess of program available,ISSUE
954,delete whole package,ISSUE
955,work faster processor,NOTISSUE
956,feature look pretty cool,NOTISSUE
957,ca notice favorable rat time,ISSUE
958,do notwaste money,ISSUE
959,have be worth money,NOTISSUE
960,do notspend money get product,ISSUE
961,theme be nice,NOTISSUE
962,be far few price,ISSUE
